序号,代码,名称,收盘价,涨跌幅,买方机构数,卖方机构数,机构买入总额,机构卖出总额,机构买入净额,市场总成交额,机构净买额占总成交额比,换手率,流通市值,上榜原因,上榜日期
3675,600545,卓郎智能,3.28,10.0671,0,1,0.0,28739129.69,-28739129.69,809950230,-3.548258723255,15.0231,58.64,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-02-12
3676,600545,卓郎智能,3.28,10.0671,0,1,0.0,28739129.69,-28739129.69,1382738671,-2.078420911539,15.0231,58.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-02-12
3677,600602,云赛智联,22.61,10.0243,0,1,0.0,28802498.0,-28802498.0,2455705207,-1.172880927153,10.4632,242.9,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-03-18
3678,002856,*ST美芝,16.3,5.0258,1,4,15549343.0,44461142.44,-28911799.44,292121976,-9.897166873881,7.3602,20.2,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-05-13
3679,000630,铜陵有色,9.19,10.0599,2,2,582101417.76,611019194.45,-28917776.69,23138998372,-0.124974193892,14.3259,1024.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-29
3680,002350,北京科锐,13.32,1.8349,3,3,71025126.14,100102430.52,-29077304.38,1538775897,-1.889638669067,21.7667,70.67,日振幅值达到15%的前5只证券,2026-03-04
3681,001278,一彬科技,22.79,-9.9921,3,3,34181068.0,63275371.88,-29094303.88,304295784,-9.561191909251,15.1368,19.44,日跌幅偏离值达到7%的前5只证券,2026-03-17
3682,002064,华峰化学,12.78,-6.3736,4,2,80793854.82,110056353.26,-29262498.44,1226878191,-2.385118478318,1.929,632.86,日跌幅偏离值达到7%的前5只证券,2026-01-23
3683,002455,百川股份,13.1,5.0521,1,3,56128133.62,85401406.79,-29273273.17,2269879867,-1.289639755636,33.9752,68.02,日换手率达到20%的前5只证券,2026-03-26
3684,002328,新朋股份,10.11,10.0109,0,2,24127003.2,53406554.34,-29279551.14,1534228990,-1.90842118946,12.614,57.71,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-04-10
3685,002990,盛视科技,48.7,-9.9982,2,2,50640190.0,79930545.0,-29290355.0,969424293,-3.021417475454,14.0901,67.22,日跌幅偏离值达到7%的前5只证券,2026-04-27
3686,002263,大东南,4.07,10.0,0,1,0.0,29313599.0,-29313599.0,1439518921,-2.03634690537,15.9781,76.45,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-27
3687,601226,华电科工,11.4,7.3446,0,1,0.0,29347323.99,-29347323.99,2784530333,-1.053941616013,12.3336,132.49,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-01-27
3688,001299,美能能源,14.86,-3.381,1,4,54609105.8,84013049.11,-29403943.31,1462344552,-2.010739758273,9.4684,32.45,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-04-17
3689,003018,金富科技,26.55,-5.3138,3,3,49079428.4,78496138.74,-29416710.34,581632542,-5.057610813667,8.9141,63.03,日振幅值达到15%的前5只证券,2026-03-16
3690,301658,首航新能,53.2,15.8032,1,1,27780235.56,57329884.19,-29549648.63,2311657854,-1.278288159248,67.1537,21.94,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-03-12
3691,002237,恒邦股份,21.42,10.0154,2,3,209360141.95,238994451.11,-29634309.16,8719652045,-0.339856556283,12.8433,255.4,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-28
3692,603005,晶方科技,36.8,10.0149,0,1,0.0,29651534.72,-29651534.72,2423521011,-1.223489896948,10.261,240.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-05-20
3693,688811,有研复材,28.89,-2.2335,0,1,0.0,29700381.26,-29700381.26,846405800,-3.509000205339,31.6274,26.62,有价格涨跌幅限制的日换手率达到30%的前五只证券,2026-05-11
3694,301071,力量钻石,80.15,7.4253,4,4,642794339.84,672508424.22,-29714084.38,7306577884,-0.406675804347,19.357,154.59,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-05-26
3695,603889,新澳股份,8.75,10.0629,1,3,8720041.8,38441975.0,-29721933.2,250443484,-11.867720703007,3.9802,63.41,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-04-10
3696,920116,星图测控,115.4,-20.9589,1,2,23642077.61,53369506.02,-29727428.41,1352146100,-2.19853671212,27.1391,46.83,当日收盘价跌幅达到-20%的前5只股票,2026-01-15
3697,002782,可立克,30.35,10.0036,3,4,201151008.81,230887469.5,-29736460.69,2068129228,-1.437843452305,8.788,147.65,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-20
3698,002264,新华都,12.09,10.0091,0,1,10828047.0,40603367.0,-29775320.0,1895230988,-1.571065489564,25.2617,79.16,日涨幅偏离值达到7%的前5只证券,2026-01-15
3699,688020,方邦股份,165.82,20.0029,0,1,0.0,29824954.93,-29824954.93,1063165000,-2.805298794637,8.096,136.62,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-05-22
3700,300751,迈为股份,342.11,5.4723,1,2,615502742.26,645348779.33,-29846037.07,16065773137,-0.185774047819,14.2314,661.48,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-26
3701,301248,杰创智能,59.74,17.7143,3,3,88733780.21,118815035.38,-30081255.17,923313748,-3.257966778374,14.8478,67.11,日涨幅达到15%的前5只证券,2026-02-27
3702,300753,爱朋医疗,39.96,20.0,2,4,69138716.5,99249289.88,-30110573.38,1233825015,-2.440424939836,17.9045,35.12,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-06
3703,301373,凌玮科技,48.4,9.3538,1,1,15996188.0,46143267.95,-30147079.95,845370194,-3.56613944565,44.662,19.74,日换手率达到30%的前5只证券,2026-02-26
3704,002560,通达股份,14.28,5.2321,4,3,128711429.48,158931347.13,-30219917.65,2247454218,-1.344628843069,35.9689,64.68,日换手率达到20%的前5只证券,2026-04-13
3705,300191,潜能恒信,35.94,20.0,2,3,67568038.11,97854529.34,-30286491.23,1762802436,-1.718087666064,24.9884,79.5,日涨幅达到15%的前5只证券,2026-01-29
3706,000966,长源电力,4.96,-9.9819,1,1,9303149.0,39677727.0,-30374578.0,1023661722,-2.967247611902,6.2033,161.77,日跌幅偏离值达到7%的前5只证券,2026-03-30
3707,000603,盛达资源,51.5,9.9957,3,3,356951035.56,387453371.5,-30502335.94,6331171594,-0.481780275374,5.9496,343.36,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-23
3708,001393,维通利,74.99,-9.7267,2,3,102535599.78,133051337.31,-30515737.53,2699494297,-1.130424226638,31.3642,36.03,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-05-25
3709,300335,迪森股份,8.69,3.4524,2,3,58010449.07,88561865.28,-30551416.21,1338791348,-2.282014763215,40.0801,33.38,日换手率达到30%的前5只证券,2026-03-25
3710,001257,盛龙股份,26.16,0.2683,3,2,63699521.61,94261806.19,-30562284.58,1059168436,-2.885498051228,29.215,35.83,日换手率达到20%的前5只证券,2026-05-12
3711,603090,宏盛股份,62.1,-10.0,0,1,0.0,30571964.0,-30571964.0,684725585,-4.464849082571,10.5663,62.1,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-05-14
3712,118054,安集转债,192.384,-19.984,1,2,36789710.0,67401400.0,-30611690.0,978332330,-3.128966411649,,,"非上市首日,当日收盘价跌幅达15%的前五只可转债",2026-03-03
3713,001270,铖昌科技,116.24,3.3244,2,2,143878926.18,174504675.3,-30625749.12,2502143690,-1.223980430956,3.7436,236.55,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,2026-04-01
3714,688530,欧莱新材,39.59,20.0061,0,1,0.0,30642413.2,-30642413.2,849739900,-3.606093252771,34.6883,26.83,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-02-26
3715,688530,欧莱新材,39.59,20.0061,0,1,0.0,30642413.2,-30642413.2,849739900,-3.606093252771,34.6883,26.83,有价格涨跌幅限制的日换手率达到30%的前五只证券,2026-02-26
3716,000601,韶能股份,6.75,9.9349,0,2,12604736.0,43273482.88,-30668746.88,1796508868,-1.707130280639,21.2987,70.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-09
3717,300632,光莆股份,31.85,3.6446,3,3,124220218.36,154891113.31,-30670894.95,2256159484,-1.359429382874,32.1493,70.45,日换手率达到30%的前5只证券,2026-05-14
3718,002361,神剑股份,20.63,10.0267,0,1,28732016.0,59501218.8,-30769202.8,6450268984,-0.477022010653,40.1889,166.9,日涨幅偏离值达到7%的前5只证券,2026-04-20
3719,002361,神剑股份,20.63,10.0267,0,1,28732016.0,59501218.8,-30769202.8,6450268984,-0.477022010653,40.1889,166.9,日换手率达到20%的前5只证券,2026-04-20
3720,002957,科瑞技术,52.82,9.9958,3,2,336352298.26,367165871.34,-30813573.08,3818246459,-0.807008489653,18.6259,221.15,日振幅值达到15%的前5只证券,2026-05-26
3721,002957,科瑞技术,52.82,9.9958,3,2,336352298.26,367165871.34,-30813573.08,3818246459,-0.807008489653,18.6259,221.15,日涨幅偏离值达到7%的前5只证券,2026-05-26
3722,603937,丽岛新材,14.32,9.9846,0,2,0.0,30871792.0,-30871792.0,550510190,-5.607851146225,7.6031,29.91,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-03-26
3723,002140,东华科技,11.7,-8.8075,0,4,5710639.0,36733917.52,-31023278.52,465528483,-6.664098901119,5.5512,82.72,日跌幅偏离值达到7%的前5只证券,2026-05-08
3724,001210,金房能源,21.14,-10.0043,1,3,11363148.24,42494041.33,-31130893.09,275240560,-11.310430806419,13.4094,20.15,日跌幅偏离值达到7%的前5只证券,2026-03-17
3725,002560,通达股份,10.45,-9.9914,2,3,48478162.8,79752142.86,-31273980.06,1745394309,-1.791800276805,25.8687,66.18,日跌幅偏离值达到7%的前5只证券,2026-05-15
3726,603078,江化微,31.36,9.9965,0,1,0.0,31360000.0,-31360000.0,2906988303,-1.078779710522,23.7435,120.94,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-01-23
3727,603078,江化微,31.36,9.9965,0,1,0.0,31360000.0,-31360000.0,2838733681,-1.104717931446,23.7435,120.94,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-01-23
3728,002015,协鑫能科,13.27,10.0332,3,3,114505832.37,145912202.97,-31406370.6,3912426434,-0.802733831033,9.8185,215.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-02-09
3729,002470,金正大,2.91,-6.129,0,1,5662400.0,37072597.0,-31410197.0,3135597055,-1.001729381966,30.8066,95.61,日振幅值达到15%的前5只证券,2026-03-02
3730,002470,金正大,2.91,-6.129,0,1,5662400.0,37072597.0,-31410197.0,3135597055,-1.001729381966,30.8066,95.61,日换手率达到20%的前5只证券,2026-03-02
3731,000533,顺钠股份,16.75,-9.8493,2,2,95110022.97,126561287.0,-31451264.03,3465274362,-0.907612521966,28.7858,114.72,日振幅值达到15%的前5只证券,2026-03-20
3732,000533,顺钠股份,16.75,-9.8493,2,2,95110022.97,126561287.0,-31451264.03,3465274362,-0.907612521966,28.7858,114.72,日换手率达到20%的前5只证券,2026-03-20
3733,601231,环旭电子,47.63,9.9746,2,2,127737199.91,159194078.69,-31456878.78,3846359431,-0.817835133307,3.7753,1137.93,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-02-27
3734,300257,开山股份,34.33,19.993,0,1,0.0,31566435.0,-31566435.0,1330547754,-2.37243908797,4.1994,327.75,日涨幅达到15%的前5只证券,2026-03-10
3735,002432,九安医疗,65.95,10.0083,2,2,357172953.45,388739977.24,-31567023.79,6790365283,-0.464879612133,16.4391,281.73,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-19
3736,301667,纳百川,126.3,4.683,0,3,5259344.02,36968481.2,-31709137.18,1093687015,-2.899288072831,40.315,28.41,日换手率达到30%的前5只证券,2026-04-27
3737,688308,欧科亿,94.98,19.3966,1,1,60030411.88,91805344.0,-31774932.12,3794919700,-0.837301830655,25.5679,150.81,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-03-30
3738,603172,万丰股份,24.85,-1.4671,0,1,0.0,31823479.0,-31823479.0,1086999261,-2.927644952649,44.0927,12.44,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2026-02-06
3739,002575,群兴玩具,6.51,-9.9585,0,3,4047772.0,35907802.16,-31860030.16,704541984,-4.522091072432,18.0938,38.04,日跌幅偏离值达到7%的前5只证券,2026-04-15
3740,601678,滨化股份,6.39,9.9828,0,1,0.0,31897701.0,-31897701.0,2338989669,-1.363738430433,13.9698,130.57,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-05-18
3741,001389,广合科技,105.06,9.999,2,3,244738335.05,276636262.86,-31897927.81,5006398671,-0.637143182279,20.1846,159.46,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-22
3742,300668,杰恩股份,42.65,18.4722,4,4,149853407.5,181808352.87,-31954945.37,1306492689,-2.445857189944,16.3239,42.52,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-03-26
3743,002731,*ST萃华,8.92,-3.3586,0,3,4764369.0,36725100.0,-31960731.0,635041336,-5.032858364987,31.2354,20.49,日换手率达到20%的前5只证券,2026-02-24
3744,002165,红宝丽,12.09,-5.2508,2,1,96190584.14,128169007.0,-31978422.86,3463751319,-0.923230911081,37.7073,87.96,日换手率达到20%的前5只证券,2026-03-16
3745,002185,华天科技,14.66,9.9775,0,4,399536215.26,431556905.81,-32020690.55,6316171806,-0.50696357752,13.8887,478.4,日涨幅偏离值达到7%的前5只证券,2026-01-27
3746,113039,嘉泽转债,215.714,-15.5315,0,1,0.0,32024540.0,-32024540.0,1087348870,-2.945194581386,,,"非上市首日,当日收盘价跌幅达15%的前五只可转债",2026-03-16
3747,603271,永杰新材,47.93,1.6759,0,1,0.0,32031602.68,-32031602.68,640647791,-4.999877175882,33.7806,18.87,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-01-27
3748,301629,矽电股份,342.8,3.39,3,3,73948372.1,106010318.95,-32061946.85,1369739331,-2.340733461059,37.9114,35.76,日换手率达到30%的前5只证券,2026-01-16
3749,002623,亚玛顿,22.78,9.9952,1,2,45253565.94,77351913.1,-32098347.16,1272533112,-2.522397795178,22.5175,45.25,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-26
3750,605599,菜百股份,26.66,5.6679,2,3,92013292.0,124112042.37,-32098750.37,1665103694,-1.927732818422,3.0072,207.36,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-02-05
3751,301040,中环海陆,34.3,-15.099,2,2,48465771.0,80568895.42,-32103124.42,676738262,-4.743802179165,19.3957,32.32,日跌幅达到15%的前5只证券,2026-03-25
3752,002565,顺灏股份,17.71,-3.3824,1,1,103899029.52,136039254.37,-32140224.85,6773725211,-0.474483741942,36.3883,187.72,日振幅值达到15%的前5只证券,2026-01-05
3753,002163,海南发展,21.46,-9.9832,2,1,66562235.17,98719352.36,-32157117.19,2028287390,-1.585431992948,11.5518,172.44,日跌幅偏离值达到7%的前5只证券,2026-01-05
3754,600078,澄星股份,14.81,10.0297,0,1,0.0,32168801.0,-32168801.0,657791821,-4.890422771006,6.7069,98.13,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-02-26
3755,300766,每日互动,31.25,-16.4439,0,2,9414458.0,41668257.88,-32253799.88,2242231578,-1.438468720023,19.6194,111.86,日跌幅达到15%的前5只证券,2026-04-27
3756,000617,中油资本,10.71,9.9589,0,3,136042252.68,168329242.72,-32286990.04,5737992566,-0.562687902932,4.4167,1353.97,日涨幅偏离值达到7%的前5只证券,2026-03-19
3757,601083,锦江航运,12.56,-8.5215,0,2,0.0,32301708.04,-32301708.04,720508995,-4.483179011526,29.4561,24.38,有价格涨跌幅限制的日换手率达到20%的前五只证券,2026-03-04
3758,002634,*ST棒杰,6.04,-9.9851,0,3,17021294.52,49357967.6,-32336673.08,573901347,-5.634535142501,20.248,26.71,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-04-16
3759,301667,纳百川,90.43,10.3882,1,4,27126292.4,59529279.65,-32402987.25,730606981,-4.435077694666,37.2148,20.34,日换手率达到30%的前5只证券,2026-04-10
3760,688328,深科达,50.15,20.0048,0,1,0.0,32419617.95,-32419617.95,552911500,-5.863437087129,12.3435,47.37,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-03-18
3761,001400,江顺科技,127.0,8.2786,3,5,68194216.55,100633322.03,-32439105.48,554923067,-5.845694188813,29.9077,19.05,日换手率达到20%的前5只证券,2026-01-19
3762,688121,*ST卓然,6.48,-16.0622,0,4,0.0,32506856.76,-32506856.76,311951000,-10.42050089918,22.0702,13.13,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,2026-04-30
3763,688121,*ST卓然,6.48,-16.0622,0,4,0.0,32506856.76,-32506856.76,282391300,-11.511281246979,22.0702,13.13,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2026-04-30
3764,301040,中环海陆,28.87,-5.0953,4,3,158021803.82,190574603.15,-32552799.33,1625456113,-2.002687065474,12.3295,27.2,连续三个交易日内，跌幅偏离值累计达到30%的证券,2026-03-27
3765,002323,*ST雅博,1.35,4.6512,0,3,893713.0,33667829.01,-32774116.01,792066104,-4.137800600794,24.8191,28.63,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,2026-05-13
3766,000056,*ST皇庭,2.28,10.1449,2,4,37406430.0,70433656.2,-33027226.2,649316923,-5.086457018155,15.8881,20.6,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-02-06
3767,600745,*ST闻泰,16.84,-5.0197,0,3,0.0,33097025.04,-33097025.04,202377459,-16.354106432377,0.1552,209.6,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,2026-05-19
3768,600371,万向德农,10.29,10.0535,0,2,0.0,33123248.0,-33123248.0,618444915,-5.355893014336,20.9156,30.11,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-01-30
3769,003035,南网能源,7.44,10.0592,2,4,60597875.68,93744479.0,-33146603.32,1379739245,-2.4023817138,5.1698,281.82,日振幅值达到15%的前5只证券,2026-02-03
3770,002309,中利集团,4.74,-6.5089,0,1,19737625.99,53039601.0,-33301975.01,4451582123,-0.748093017041,37.3868,114.05,日换手率达到20%的前5只证券,2026-03-26
3771,002207,*ST准油,11.18,10.0394,2,2,30710501.0,64057398.73,-33346897.73,1448689446,-2.30186654718,28.9568,29.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-29
3772,603488,展鹏科技,9.57,10.0,0,2,0.0,33401627.0,-33401627.0,673644658,-4.958345116128,14.7271,27.94,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-01-08
3773,000670,盈方微,9.69,-5.8309,0,1,0.0,33483474.88,-33483474.88,2874393829,-1.164888211983,34.3406,79.64,日振幅值达到15%的前5只证券,2026-01-23
3774,301213,观想科技,94.95,13.0357,1,3,54931679.96,88478376.55,-33546696.59,1994919201,-1.68160678253,21.0971,49.1,连续三个交易日内，涨幅偏离值累计达到30%的证券,2026-01-09
3775,301666,大普微,816.0,20.0,1,1,46001068.55,79558657.7,-33557589.15,4576570218,-0.733247553332,22.6244,216.37,日涨幅达到15%的前5只证券,2026-05-18
3776,002442,龙星科技,7.37,10.0,1,2,33494372.0,67123953.52,-33629581.52,1253177820,-2.683544265091,27.9604,36.31,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-21
3777,002995,天地在线,33.29,-10.0027,0,2,10545989.0,44220859.0,-33674870.0,1054578913,-3.193205324408,27.478,37.42,日跌幅偏离值达到7%的前5只证券,2026-02-04
3778,603103,横店影视,36.37,-9.9975,0,1,0.0,33746596.6,-33746596.6,1464166051,-2.304833975419,6.2324,230.66,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-02-11
3779,002809,红墙股份,15.33,7.5035,2,4,23463211.63,57250116.48,-33786904.85,858775951,-3.934309619483,42.7476,21.33,日换手率达到20%的前5只证券,2026-01-30
3780,002809,红墙股份,15.33,7.5035,2,4,23463211.63,57250116.48,-33786904.85,858775951,-3.934309619483,42.7476,21.33,日振幅值达到15%的前5只证券,2026-01-30
3781,002545,东方铁塔,24.65,-10.0037,4,4,61287435.0,95082027.42,-33794592.42,692315586,-4.881385469776,2.4219,278.59,日跌幅偏离值达到7%的前5只证券,2026-03-16
3782,920368,连城数控,59.0,17.2729,1,2,33491755.41,67310707.91,-33818952.5,1827104800,-1.850958549285,15.3864,131.78,当日价格振幅达到30%的前5只股票,2026-01-27
3783,688677,海泰新光,118.76,19.996,1,1,30981525.71,64803978.29,-33822452.58,756359300,-4.471744127427,5.4294,142.37,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-04-27
3784,002347,泰尔股份,13.42,2.1309,4,3,193964146.4,227796891.0,-33832744.6,2838672158,-1.191851073913,44.1657,66.21,日振幅值达到15%的前5只证券,2026-01-06
3785,002347,泰尔股份,13.42,2.1309,4,3,193964146.4,227796891.0,-33832744.6,2838672158,-1.191851073913,44.1657,66.21,日换手率达到20%的前5只证券,2026-01-06
3786,002506,协鑫集成,4.9,10.1124,0,3,96627954.76,130571498.2,-33943543.44,3842047200,-0.883475440906,13.5896,286.38,日涨幅偏离值达到7%的前5只证券,2026-05-14
3787,002931,锋龙股份,78.1,-6.813,2,3,76860474.0,110848653.04,-33988179.04,1876332267,-1.811415794407,11.6189,157.18,日跌幅偏离值达到7%的前5只证券,2026-03-11
3788,000586,汇源通信,21.6,-4.467,1,3,36852163.0,70905878.41,-34053715.41,1453594086,-2.342725231066,36.3133,41.3,日换手率达到20%的前5只证券,2026-04-13
3789,600163,中闽能源,6.05,-6.4915,0,1,0.0,34123143.14,-34123143.14,2333450385,-1.462347061645,4.4291,115.13,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,2026-04-03
3790,002119,康强电子,21.85,10.0201,0,2,11637256.0,45826220.27,-34188964.27,1545319738,-2.212420085584,19.2485,82.0,日涨幅偏离值达到7%的前5只证券,2026-01-16
3791,000509,华塑控股,5.73,9.9808,1,3,56207625.2,90432619.35,-34224994.15,1575247585,-2.172673964138,5.7347,61.49,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-05-28
3792,000751,锌业股份,7.64,7.4543,3,4,330617618.13,364876196.59,-34258578.46,7154382006,-0.478847487194,29.328,107.71,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-29
3793,600096,云天化,34.51,-5.9417,1,2,106740409.29,141098815.36,-34358406.07,4057741717,-0.846737137705,6.5093,629.11,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2026-03-24
3794,688022,ST瀚川,10.47,-19.9541,0,4,0.0,34459333.62,-34459333.62,284990400,-12.091401541947,14.6699,18.41,有价格涨跌幅限制的连续3个交易日内收盘价格跌幅偏离值累计达到30%的证券,2026-05-07
3795,688022,ST瀚川,10.47,-19.9541,0,4,0.0,34459333.62,-34459333.62,269928600,-12.766092077683,14.6699,18.41,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,2026-05-07
3796,301306,西测测试,137.23,19.9983,3,4,229148676.33,263769491.46,-34620815.13,2186667729,-1.583268215415,31.0366,79.95,日涨幅达到15%的前5只证券,2026-01-05
3797,688510,航亚科技,35.79,15.0064,1,2,53351019.64,88008794.91,-34657775.27,845701800,-4.098108253997,9.3592,92.88,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-01-19
3798,605151,西上海,25.19,10.0,0,2,0.0,34702772.07,-34702772.07,500364774,-6.935494637758,11.3714,33.89,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2026-02-02
3799,002629,仁智股份,8.11,10.0407,1,3,45241882.27,80128968.0,-34887085.73,1577553593,-2.211467546003,35.3484,29.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-03
3800,600078,澄星股份,16.23,10.0339,0,1,0.0,34894500.0,-34894500.0,949845395,-3.673703129339,9.0601,107.54,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-05-11
3801,002629,仁智股份,5.76,-7.0968,3,4,52601455.5,87510077.1,-34908621.6,876017798,-3.984921502702,15.2421,20.87,连续三个交易日内，跌幅偏离值累计达到20%的证券,2026-05-25
3802,300430,*ST益通,7.29,-16.3031,0,3,0.0,34908732.41,-34908732.41,584622468,-5.971158195377,31.2803,18.94,日跌幅达到15%的前5只证券,2026-05-11
3803,688625,呈和科技,96.25,19.9975,0,1,0.0,34954003.83,-34954003.83,921983000,-3.791176608462,5.4194,181.26,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-05-13
3804,688025,杰普特,185.3,18.8659,2,2,91936433.01,126990359.34,-35053926.33,1638504800,-2.139385025299,9.9439,176.13,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2026-02-03
3805,301563,云汉芯城,184.3,0.2175,3,3,42611734.62,77738908.54,-35127173.92,1197786569,-2.932673886077,45.7607,25.71,日换手率达到30%的前5只证券,2026-01-06
3806,301373,凌玮科技,58.23,17.3755,3,5,112499605.86,147655592.99,-35155987.13,1056811724,-3.326608357157,48.0159,23.75,日换手率达到30%的前5只证券,2026-03-05
3807,002952,亚世光电,26.5,10.0042,4,4,79252414.0,114427935.83,-35175521.83,939491554,-3.744101975184,10.7695,34.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-05
3808,002519,银河电子,8.35,-10.0216,0,1,11956951.5,47143520.93,-35186569.43,2748289176,-1.280308118129,29.1871,93.32,日跌幅偏离值达到7%的前5只证券,2026-01-19
3809,301658,首航新能,61.1,2.0374,0,2,8080441.59,43313454.43,-35233012.84,1319394792,-2.670391989845,53.7926,25.2,日换手率达到30%的前5只证券,2026-03-25
3810,600955,维远股份,18.76,10.0293,0,2,0.0,35325959.0,-35325959.0,629121434,-5.615125648382,6.1494,103.18,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2026-03-30
3811,002112,三变科技,21.15,9.9844,0,2,29595197.19,64927528.36,-35332331.17,2939843671,-1.201843877569,53.8638,55.43,日换手率达到20%的前5只证券,2026-01-15
3812,002112,三变科技,21.15,9.9844,0,2,29595197.19,64927528.36,-35332331.17,2939843671,-1.201843877569,53.8638,55.43,日涨幅偏离值达到7%的前5只证券,2026-01-15
3813,000657,中钨高新,66.22,10.0,2,3,396821882.25,432288532.74,-35466650.49,6175451950,-0.574316677988,6.5665,962.13,日涨幅偏离值达到7%的前5只证券,2026-02-27
3814,000862,银星能源,8.72,3.3175,1,1,37919254.83,73410781.28,-35491526.45,3576386792,-0.992385010743,33.1601,54.76,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-03-23
3815,002718,友邦吊顶,43.48,9.9924,1,3,19964359.8,55482336.72,-35517976.92,402981437,-8.813799758226,2.6871,40.86,连续三个交易日内，涨幅偏离值累计达到20%的证券,2026-01-06
3816,603773,沃格光电,70.73,4.8007,0,1,0.0,35612790.0,-35612790.0,2972551841,-1.198054463132,19.7261,158.9,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2026-05-19
